Portal,Domain,Topic,Detailed Skill / Tool,Type,Level,Learning Format,Official Source URL,Verified Date,Notes
GeeksforGeeks,Web & Mobile Development,Frontend,Bootstrap,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Frontend,Responsive design,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Backend,Node.js,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Backend,Express,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Backend,Django,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Backend,Flask,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Backend,Spring Boot,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Backend,REST APIs,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Full Stack,MERN stack,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Full Stack,MEAN stack,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Full Stack,Authentication,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Full Stack,Databases,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Full Stack,Deployment,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Mobile,Android,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Mobile,Kotlin Android,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Mobile,Flutter,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,Web & Mobile Development,Mobile,React Native,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Data Science,Python for data science,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Data Science,Statistics,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Data Science,Data cleaning,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Data Science,Exploratory data analysis,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Data Science,Data visualization,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Machine Learning,Supervised learning,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Machine Learning,Unsupervised learning,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Machine Learning,Feature engineering,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Machine Learning,Model evaluation,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Machine Learning,Scikit-learn,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Deep Learning,Neural networks,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Deep Learning,TensorFlow,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Deep Learning,Keras,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Deep Learning,PyTorch,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Deep Learning,Computer vision,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Deep Learning,NLP,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Generative AI,Large language models,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Generative AI,Prompt engineering,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Generative AI,RAG,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Generative AI,AI agents,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Generative AI,Vector databases,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Analytics,SQL,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Analytics,Excel,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Analytics,Power BI,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Analytics,Tableau,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Data, AI & Analytics",Analytics,Business analytics,Skill / Topic,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
GeeksforGeeks,"Cloud, DevOps & Security",Cloud,AWS,Tool / Platform,Varies,"Articles, tutorials, practice problems, courses, contests, interview preparation",https://www.geeksforgeeks.org/courses,46225,Catalog-level coverage; verify individual offerings on portal.
